pct,month,total_list_size
12D,2017-08-01 00:00:00+00:00,234499
04Y,2017-08-01 00:00:00+00:00,132557
11D,2017-08-01 00:00:00+00:00,163677
02G,2017-08-01 00:00:00+00:00,112952
09L,2017-08-01 00:00:00+00:00,182101
01V,2017-08-01 00:00:00+00:00,124662
10G,2017-08-01 00:00:00+00:00,141194
10M,2017-08-01 00:00:00+00:00,118945
05V,2017-08-01 00:00:00+00:00,148645
06D,2017-08-01 00:00:00+00:00,115785
03Y,2017-08-01 00:00:00+00:00,103957
00R,2017-08-01 00:00:00+00:00,173170
03V,2017-08-01 00:00:00+00:00,77338
112,2017-08-01 00:00:00+00:00,767
09H,2017-08-01 00:00:00+00:00,132292
10N,2017-08-01 00:00:00+00:00,110842
10C,2017-08-01 00:00:00+00:00,96617
112,2010-10-01 00:00:00+00:00,1084
114,2010-10-01 00:00:00+00:00,830
02W,2010-10-01 00:00:00+00:00,116273
03A,2010-10-01 00:00:00+00:00,233641
03C,2010-10-01 00:00:00+00:00,356423
07M,2010-10-01 00:00:00+00:00,350106
09A,2010-10-01 00:00:00+00:00,195067
07T,2010-10-01 00:00:00+00:00,279766
08V,2010-10-01 00:00:00+00:00,264877
5P1,2010-10-01 00:00:00+00:00,0
08E,2010-10-01 00:00:00+00:00,232647
06T,2010-10-01 00:00:00+00:00,323389
R1D,2010-10-01 00:00:00+00:00,0
00T,2010-10-01 00:00:00+00:00,291822
11M,2010-10-01 00:00:00+00:00,613877
5QJ,2010-10-01 00:00:00+00:00,0
07G,2010-10-01 00:00:00+00:00,154672
01G,2010-10-01 00:00:00+00:00,237924
02T,2010-10-01 00:00:00+00:00,209498
5LD,2010-10-01 00:00:00+00:00,0
11H,2010-10-01 00:00:00+00:00,463770
08H,2010-10-01 00:00:00+00:00,210470
10H,2010-10-01 00:00:00+00:00,318548
08L,2010-10-01 00:00:00+00:00,294942
00N,2010-10-01 00:00:00+00:00,152911
99A,2010-10-01 00:00:00+00:00,486037
5D7,2010-10-01 00:00:00+00:00,0
08D,2010-10-01 00:00:00+00:00,265842
5NY,2010-10-01 00:00:00+00:00,0
99K,2010-10-01 00:00:00+00:00,163553
99J,2010-10-01 00:00:00+00:00,453599
04H,2010-10-01 00:00:00+00:00,127173
03H,2010-10-01 00:00:00+00:00,163713
03Q,2010-10-01 00:00:00+00:00,336028
09G,2010-10-01 00:00:00+00:00,477609
05L,2010-10-01 00:00:00+00:00,522637
05A,2010-10-01 00:00:00+00:00,451009
00M,2010-10-01 00:00:00+00:00,287293
04C,2010-10-01 00:00:00+00:00,359865
00Y,2010-10-01 00:00:00+00:00,226864
08X,2010-10-01 00:00:00+00:00,364727
08F,2010-10-01 00:00:00+00:00,247660
01H,2010-10-01 00:00:00+00:00,500175
06F,2010-10-01 00:00:00+00:00,427473
07R,2010-10-01 00:00:00+00:00,244911
10A,2010-10-01 00:00:00+00:00,194705
99N,2010-10-01 00:00:00+00:00,446220
00V,2010-10-01 00:00:00+00:00,190450
10V,2010-10-01 00:00:00+00:00,204488
03L,2010-10-01 00:00:00+00:00,248414
01M,2010-10-01 00:00:00+00:00,177105
02P,2010-10-01 00:00:00+00:00,216278
04E,2010-10-01 00:00:00+00:00,182868
08A,2010-10-01 00:00:00+00:00,260817
11A,2010-10-01 00:00:00+00:00,536073
10J,2010-10-01 00:00:00+00:00,211430
01A,2010-10-01 00:00:00+00:00,362861
01C,2010-10-01 00:00:00+00:00,201613
06V,2010-10-01 00:00:00+00:00,167024
06K,2010-10-01 00:00:00+00:00,561490
04F,2010-10-01 00:00:00+00:00,259876
11E,2010-10-01 00:00:00+00:00,193445
12A,2010-10-01 00:00:00+00:00,255291
99Q,2010-10-01 00:00:00+00:00,280808
05R,2010-10-01 00:00:00+00:00,269496
11N,2010-10-01 00:00:00+00:00,549871
00P,2010-10-01 00:00:00+00:00,282780
09Y,2010-10-01 00:00:00+00:00,351243
09P,2010-10-01 00:00:00+00:00,179971
00D,2010-10-01 00:00:00+00:00,287392
04X,2010-10-01 00:00:00+00:00,237458
05C,2010-10-01 00:00:00+00:00,310868
05N,2010-10-01 00:00:00+00:00,292182
11T,2010-10-01 00:00:00+00:00,209684
99H,2010-10-01 00:00:00+00:00,285167
09X,2010-10-01 00:00:00+00:00,222943
10Q,2010-10-01 00:00:00+00:00,680068
05X,2010-10-01 00:00:00+00:00,171168
05G,2010-10-01 00:00:00+00:00,197237
02F,2010-10-01 00:00:00+00:00,248791
01T,2010-10-01 00:00:00+00:00,156479
02H,2010-10-01 00:00:00+00:00,319913
10W,2010-10-01 00:00:00+00:00,124458
00F,2010-10-01 00:00:00+00:00,205305
00H,2010-10-01 00:00:00+00:00,130316
04N,2010-10-01 00:00:00+00:00,121366
11J,2010-10-01 00:00:00+00:00,748928
03T,2010-10-01 00:00:00+00:00,241394
06Q,2010-10-01 00:00:00+00:00,378332
07Q,2010-10-01 00:00:00+00:00,318830
13P,2010-10-01 00:00:00+00:00,695717
01K,2010-10-01 00:00:00+00:00,158031
10R,2010-10-01 00:00:00+00:00,212401
00W,2010-10-01 00:00:00+00:00,193345
01Y,2010-10-01 00:00:00+00:00,234786
11X,2010-10-01 00:00:00+00:00,538533
00K,2010-10-01 00:00:00+00:00,284747
07K,2010-10-01 00:00:00+00:00,234261
08M,2010-10-01 00:00:00+00:00,355087
09W,2010-10-01 00:00:00+00:00,275505
03N,2010-10-01 00:00:00+00:00,551649
02E,2010-10-01 00:00:00+00:00,197844
02Q,2010-10-01 00:00:00+00:00,111191
03Y,2010-10-01 00:00:00+00:00,93229
04V,2010-10-01 00:00:00+00:00,361030
06W,2010-10-01 00:00:00+00:00,202423
07V,2010-10-01 00:00:00+00:00,380871
01R,2010-10-01 00:00:00+00:00,173354
05P,2010-10-01 00:00:00+00:00,232073
99G,2010-10-01 00:00:00+00:00,179705
08T,2010-10-01 00:00:00+00:00,179663
02A,2010-10-01 00:00:00+00:00,227580
07W,2010-10-01 00:00:00+00:00,379810
08C,2010-10-01 00:00:00+00:00,192125
05H,2010-10-01 00:00:00+00:00,182738
07Y,2010-10-01 00:00:00+00:00,262286
02V,2010-10-01 00:00:00+00:00,200333
99D,2010-10-01 00:00:00+00:00,155139
06H,2010-10-01 00:00:00+00:00,841298
02Y,2010-10-01 00:00:00+00:00,300486
99E,2010-10-01 00:00:00+00:00,261030
07N,2010-10-01 00:00:00+00:00,226712
06N,2010-10-01 00:00:00+00:00,592393
08Q,2010-10-01 00:00:00+00:00,318957
10C,2010-10-01 00:00:00+00:00,90658
99P,2010-10-01 00:00:00+00:00,886286
01J,2010-10-01 00:00:00+00:00,158474
04G,2010-10-01 00:00:00+00:00,610083
05Y,2010-10-01 00:00:00+00:00,257244
06P,2010-10-01 00:00:00+00:00,208723
09N,2010-10-01 00:00:00+00:00,211240
07X,2010-10-01 00:00:00+00:00,267868
01E,2010-10-01 00:00:00+00:00,207004
04D,2010-10-01 00:00:00+00:00,222959
01D,2010-10-01 00:00:00+00:00,221475
05Q,2010-10-01 00:00:00+00:00,207038
06A,2010-10-01 00:00:00+00:00,253034
05D,2010-10-01 00:00:00+00:00,132836
09E,2010-10-01 00:00:00+00:00,207889
08G,2010-10-01 00:00:00+00:00,271481
08P,2010-10-01 00:00:00+00:00,194206
07L,2010-10-01 00:00:00+00:00,187980
03F,2010-10-01 00:00:00+00:00,284870
07P,2010-10-01 00:00:00+00:00,346366
10D,2010-10-01 00:00:00+00:00,104955
10X,2010-10-01 00:00:00+00:00,257263
02G,2010-10-01 00:00:00+00:00,111157
09D,2010-10-01 00:00:00+00:00,297512
04K,2010-10-01 00:00:00+00:00,337780
01W,2010-10-01 00:00:00+00:00,291231
12F,2010-10-01 00:00:00+00:00,331207
08Y,2010-10-01 00:00:00+00:00,230356
00Q,2010-10-01 00:00:00+00:00,160998
03R,2010-10-01 00:00:00+00:00,350962
08W,2010-10-01 00:00:00+00:00,281573
11D,2010-10-01 00:00:00+00:00,150487
10M,2010-10-01 00:00:00+00:00,113642
05W,2010-10-01 00:00:00+00:00,267169
01X,2010-10-01 00:00:00+00:00,192410
10T,2010-10-01 00:00:00+00:00,137381
99C,2010-10-01 00:00:00+00:00,215330
99M,2010-10-01 00:00:00+00:00,215828
00X,2010-10-01 00:00:00+00:00,171919
06M,2010-10-01 00:00:00+00:00,231149
06L,2010-10-01 00:00:00+00:00,384667
09L,2010-10-01 00:00:00+00:00,163487
08N,2010-10-01 00:00:00+00:00,274459
02X,2010-10-01 00:00:00+00:00,304962
09C,2010-10-01 00:00:00+00:00,120663
01N,2010-10-01 00:00:00+00:00,164346
04Y,2010-10-01 00:00:00+00:00,126727
00R,2010-10-01 00:00:00+00:00,165887
03V,2010-10-01 00:00:00+00:00,50099
04R,2010-10-01 00:00:00+00:00,513483
04L,2010-10-01 00:00:00+00:00,140961
03J,2010-10-01 00:00:00+00:00,183837
10E,2010-10-01 00:00:00+00:00,139743
08R,2010-10-01 00:00:00+00:00,211086
10Y,2010-10-01 00:00:00+00:00,196839
03X,2010-10-01 00:00:00+00:00,96183
01F,2010-10-01 00:00:00+00:00,127498
02M,2010-10-01 00:00:00+00:00,151520
03G,2010-10-01 00:00:00+00:00,251720
02R,2010-10-01 00:00:00+00:00,324222
04J,2010-10-01 00:00:00+00:00,287625
10N,2010-10-01 00:00:00+00:00,105954
03D,2010-10-01 00:00:00+00:00,140545
05J,2010-10-01 00:00:00+00:00,168393
00L,2010-10-01 00:00:00+00:00,320505
04M,2010-10-01 00:00:00+00:00,93088
01V,2010-10-01 00:00:00+00:00,122039
99F,2010-10-01 00:00:00+00:00,179779
09J,2010-10-01 00:00:00+00:00,238227
11C,2010-10-01 00:00:00+00:00,145135
10L,2010-10-01 00:00:00+00:00,141654
05F,2010-10-01 00:00:00+00:00,181326
07H,2010-10-01 00:00:00+00:00,288007
00J,2010-10-01 00:00:00+00:00,239604
08K,2010-10-01 00:00:00+00:00,373724
03W,2010-10-01 00:00:00+00:00,313203
02D,2010-10-01 00:00:00+00:00,99843
09F,2010-10-01 00:00:00+00:00,181034
05T,2010-10-01 00:00:00+00:00,288624
03K,2010-10-01 00:00:00+00:00,165835
05V,2010-10-01 00:00:00+00:00,143945
12D,2010-10-01 00:00:00+00:00,215392
07J,2010-10-01 00:00:00+00:00,157388
06D,2010-10-01 00:00:00+00:00,109954
10K,2010-10-01 00:00:00+00:00,199099
08J,2010-10-01 00:00:00+00:00,185489
03E,2010-10-01 00:00:00+00:00,160153
10G,2010-10-01 00:00:00+00:00,135462
03M,2010-10-01 00:00:00+00:00,118559
00C,2010-10-01 00:00:00+00:00,105996
02N,2010-10-01 00:00:00+00:00,155813
00G,2010-10-01 00:00:00+00:00,149985
04Q,2010-10-01 00:00:00+00:00,128421
06Y,2010-10-01 00:00:00+00:00,217982
09H,2010-10-01 00:00:00+00:00,123175
RY6,2010-10-01 00:00:00+00:00,746
5PC,2010-10-01 00:00:00+00:00,0
5PD,2010-10-01 00:00:00+00:00,803
5NP,2010-10-01 00:00:00+00:00,0
5J2,2010-10-01 00:00:00+00:00,1036
5NG,2010-10-01 00:00:00+00:00,275
5EM,2010-10-01 00:00:00+00:00,2681
5PF,2010-10-01 00:00:00+00:00,432
5PG,2010-10-01 00:00:00+00:00,1349
5NK,2010-10-01 00:00:00+00:00,1540
5K5,2010-10-01 00:00:00+00:00,6015
5L1,2010-10-01 00:00:00+00:00,2245
5P9,2010-10-01 00:00:00+00:00,3905
5M6,2010-10-01 00:00:00+00:00,3046
5QC,2010-10-01 00:00:00+00:00,2843
5LA,2010-10-01 00:00:00+00:00,6432
5PT,2010-10-01 00:00:00+00:00,0
5K9,2010-10-01 00:00:00+00:00,0
5NT,2010-10-01 00:00:00+00:00,0
5F7,2010-10-01 00:00:00+00:00,0
5LE,2010-10-01 00:00:00+00:00,1233
5MD,2010-10-01 00:00:00+00:00,692
5N6,2010-10-01 00:00:00+00:00,625
5M1,2010-10-01 00:00:00+00:00,2999
5M2,2010-10-01 00:00:00+00:00,5383
112,2013-10-01 00:00:00+00:00,794
03J,2013-10-01 00:00:00+00:00,187779
00P,2013-10-01 00:00:00+00:00,282971
01C,2013-10-01 00:00:00+00:00,204207
01J,2013-10-01 00:00:00+00:00,160863
02T,2013-10-01 00:00:00+00:00,215354
07V,2013-10-01 00:00:00+00:00,390949
99A,2013-10-01 00:00:00+00:00,498842
01D,2013-10-01 00:00:00+00:00,223903
00D,2013-10-01 00:00:00+00:00,287271
06F,2013-10-01 00:00:00+00:00,447917
07M,2013-10-01 00:00:00+00:00,387111
09X,2013-10-01 00:00:00+00:00,228155
11E,2013-10-01 00:00:00+00:00,198104
05T,2013-10-01 00:00:00+00:00,295459
114,2013-10-01 00:00:00+00:00,763
99G,2013-10-01 00:00:00+00:00,184316
00M,2013-10-01 00:00:00+00:00,290799
00F,2013-10-01 00:00:00+00:00,205457
03E,2013-10-01 00:00:00+00:00,160563
06W,2013-10-01 00:00:00+00:00,209071
10T,2013-10-01 00:00:00+00:00,146577
10Q,2013-10-01 00:00:00+00:00,695970
05N,2013-10-01 00:00:00+00:00,299987
12F,2013-10-01 00:00:00+00:00,332246
06N,2013-10-01 00:00:00+00:00,615681
03H,2013-10-01 00:00:00+00:00,168210
09A,2013-10-01 00:00:00+00:00,195268
06K,2013-10-01 00:00:00+00:00,576941
11J,2013-10-01 00:00:00+00:00,776716
01X,2013-10-01 00:00:00+00:00,193948
00X,2013-10-01 00:00:00+00:00,175773
09G,2013-10-01 00:00:00+00:00,490824
04C,2013-10-01 00:00:00+00:00,372773
02N,2013-10-01 00:00:00+00:00,156660
02V,2013-10-01 00:00:00+00:00,205997
08L,2013-10-01 00:00:00+00:00,300912
99P,2013-10-01 00:00:00+00:00,906393
11M,2013-10-01 00:00:00+00:00,624821
08V,2013-10-01 00:00:00+00:00,279332
09Y,2013-10-01 00:00:00+00:00,357404
09D,2013-10-01 00:00:00+00:00,301141
04K,2013-10-01 00:00:00+00:00,354958
03L,2013-10-01 00:00:00+00:00,257472
08X,2013-10-01 00:00:00+00:00,371487
05P,2013-10-01 00:00:00+00:00,239030
02H,2013-10-01 00:00:00+00:00,320974
06Q,2013-10-01 00:00:00+00:00,382346
03G,2013-10-01 00:00:00+00:00,263934
00L,2013-10-01 00:00:00+00:00,321472
07X,2013-10-01 00:00:00+00:00,311929
05Q,2013-10-01 00:00:00+00:00,212581
01M,2013-10-01 00:00:00+00:00,191139
07R,2013-10-01 00:00:00+00:00,259527
02Y,2013-10-01 00:00:00+00:00,300928
04M,2013-10-01 00:00:00+00:00,93989
99H,2013-10-01 00:00:00+00:00,296714
10R,2013-10-01 00:00:00+00:00,218239
05G,2013-10-01 00:00:00+00:00,213491
99E,2013-10-01 00:00:00+00:00,267223
09E,2013-10-01 00:00:00+00:00,214352
05X,2013-10-01 00:00:00+00:00,175150
04D,2013-10-01 00:00:00+00:00,228589
10J,2013-10-01 00:00:00+00:00,218840
13P,2013-10-01 00:00:00+00:00,739710
08J,2013-10-01 00:00:00+00:00,197381
02R,2013-10-01 00:00:00+00:00,334025
08E,2013-10-01 00:00:00+00:00,250222
07G,2013-10-01 00:00:00+00:00,165813
04V,2013-10-01 00:00:00+00:00,371001
02P,2013-10-01 00:00:00+00:00,246558
08F,2013-10-01 00:00:00+00:00,253556
08C,2013-10-01 00:00:00+00:00,200700
11T,2013-10-01 00:00:00+00:00,213902
99Q,2013-10-01 00:00:00+00:00,283981
02D,2013-10-01 00:00:00+00:00,102425
99F,2013-10-01 00:00:00+00:00,180449
07J,2013-10-01 00:00:00+00:00,166794
09C,2013-10-01 00:00:00+00:00,125662
99N,2013-10-01 00:00:00+00:00,474337
00T,2013-10-01 00:00:00+00:00,297970
01H,2013-10-01 00:00:00+00:00,520291
06H,2013-10-01 00:00:00+00:00,884275
01A,2013-10-01 00:00:00+00:00,372353
01W,2013-10-01 00:00:00+00:00,297431
08A,2013-10-01 00:00:00+00:00,274968
11D,2013-10-01 00:00:00+00:00,156585
05L,2013-10-01 00:00:00+00:00,542687
08M,2013-10-01 00:00:00+00:00,361303
04R,2013-10-01 00:00:00+00:00,533365
11H,2013-10-01 00:00:00+00:00,488461
04X,2013-10-01 00:00:00+00:00,247503
06M,2013-10-01 00:00:00+00:00,232980
03F,2013-10-01 00:00:00+00:00,288423
07H,2013-10-01 00:00:00+00:00,297515
07Q,2013-10-01 00:00:00+00:00,335366
12D,2013-10-01 00:00:00+00:00,224352
07K,2013-10-01 00:00:00+00:00,240285
08Q,2013-10-01 00:00:00+00:00,301843
00W,2013-10-01 00:00:00+00:00,216401
00N,2013-10-01 00:00:00+00:00,154584
10X,2013-10-01 00:00:00+00:00,266724
11N,2013-10-01 00:00:00+00:00,561178
10M,2013-10-01 00:00:00+00:00,115558
11C,2013-10-01 00:00:00+00:00,152321
05A,2013-10-01 00:00:00+00:00,475254
99J,2013-10-01 00:00:00+00:00,468241
11X,2013-10-01 00:00:00+00:00,551549
99C,2013-10-01 00:00:00+00:00,215717
02X,2013-10-01 00:00:00+00:00,310881
05Y,2013-10-01 00:00:00+00:00,272869
11A,2013-10-01 00:00:00+00:00,546627
00K,2013-10-01 00:00:00+00:00,290977
01G,2013-10-01 00:00:00+00:00,253281
08G,2013-10-01 00:00:00+00:00,294041
03K,2013-10-01 00:00:00+00:00,169954
10Y,2013-10-01 00:00:00+00:00,202331
05J,2013-10-01 00:00:00+00:00,172409
07Y,2013-10-01 00:00:00+00:00,296480
00Y,2013-10-01 00:00:00+00:00,242581
04N,2013-10-01 00:00:00+00:00,122513
09H,2013-10-01 00:00:00+00:00,127349
00Q,2013-10-01 00:00:00+00:00,169523
03D,2013-10-01 00:00:00+00:00,142444
10A,2013-10-01 00:00:00+00:00,201599
02W,2013-10-01 00:00:00+00:00,120931
02G,2013-10-01 00:00:00+00:00,111950
00C,2013-10-01 00:00:00+00:00,106221
08T,2013-10-01 00:00:00+00:00,187256
10K,2013-10-01 00:00:00+00:00,201729
04G,2013-10-01 00:00:00+00:00,639710
05R,2013-10-01 00:00:00+00:00,274474
03Q,2013-10-01 00:00:00+00:00,342938
08Y,2013-10-01 00:00:00+00:00,230265
06Y,2013-10-01 00:00:00+00:00,227508
02F,2013-10-01 00:00:00+00:00,252309
06L,2013-10-01 00:00:00+00:00,392789
06P,2013-10-01 00:00:00+00:00,218968
05H,2013-10-01 00:00:00+00:00,184588
03N,2013-10-01 00:00:00+00:00,580957
10H,2013-10-01 00:00:00+00:00,330049
07T,2013-10-01 00:00:00+00:00,282616
05C,2013-10-01 00:00:00+00:00,312915
06A,2013-10-01 00:00:00+00:00,259580
03X,2013-10-01 00:00:00+00:00,97024
00J,2013-10-01 00:00:00+00:00,249017
99K,2013-10-01 00:00:00+00:00,166366
08H,2013-10-01 00:00:00+00:00,226721
10W,2013-10-01 00:00:00+00:00,131269
09L,2013-10-01 00:00:00+00:00,174693
09W,2013-10-01 00:00:00+00:00,289697
05D,2013-10-01 00:00:00+00:00,136026
07L,2013-10-01 00:00:00+00:00,202570
03C,2013-10-01 00:00:00+00:00,363254
07W,2013-10-01 00:00:00+00:00,415685
04Q,2013-10-01 00:00:00+00:00,130082
00R,2013-10-01 00:00:00+00:00,167985
08K,2013-10-01 00:00:00+00:00,367374
05W,2013-10-01 00:00:00+00:00,281544
03W,2013-10-01 00:00:00+00:00,321250
09N,2013-10-01 00:00:00+00:00,217429
99D,2013-10-01 00:00:00+00:00,159192
08D,2013-10-01 00:00:00+00:00,286391
03T,2013-10-01 00:00:00+00:00,243191
03Y,2013-10-01 00:00:00+00:00,102197
08P,2013-10-01 00:00:00+00:00,205949
01Y,2013-10-01 00:00:00+00:00,241865
08W,2013-10-01 00:00:00+00:00,294826
01E,2013-10-01 00:00:00+00:00,208458
00V,2013-10-01 00:00:00+00:00,196663
07P,2013-10-01 00:00:00+00:00,353953
99M,2013-10-01 00:00:00+00:00,220299
04F,2013-10-01 00:00:00+00:00,273869
01N,2013-10-01 00:00:00+00:00,168740
04J,2013-10-01 00:00:00+00:00,289656
10C,2013-10-01 00:00:00+00:00,92687
03R,2013-10-01 00:00:00+00:00,355744
08N,2013-10-01 00:00:00+00:00,287251
01F,2013-10-01 00:00:00+00:00,128847
06T,2013-10-01 00:00:00+00:00,331958
08R,2013-10-01 00:00:00+00:00,216974
04L,2013-10-01 00:00:00+00:00,146927
03A,2013-10-01 00:00:00+00:00,242052
01V,2013-10-01 00:00:00+00:00,122388
10N,2013-10-01 00:00:00+00:00,108768
09P,2013-10-01 00:00:00+00:00,183132
01T,2013-10-01 00:00:00+00:00,155015
00H,2013-10-01 00:00:00+00:00,133896
10E,2013-10-01 00:00:00+00:00,141758
04H,2013-10-01 00:00:00+00:00,129195
02Q,2013-10-01 00:00:00+00:00,112564
09J,2013-10-01 00:00:00+00:00,251353
06V,2013-10-01 00:00:00+00:00,168928
02E,2013-10-01 00:00:00+00:00,210864
04E,2013-10-01 00:00:00+00:00,185778
03M,2013-10-01 00:00:00+00:00,117959
10D,2013-10-01 00:00:00+00:00,107208
03V,2013-10-01 00:00:00+00:00,71756
12A,2013-10-01 00:00:00+00:00,260237
06D,2013-10-01 00:00:00+00:00,112578
10V,2013-10-01 00:00:00+00:00,209983
02A,2013-10-01 00:00:00+00:00,236837
05F,2013-10-01 00:00:00+00:00,182661
01R,2013-10-01 00:00:00+00:00,176342
10G,2013-10-01 00:00:00+00:00,137603
07N,2013-10-01 00:00:00+00:00,228755
04Y,2013-10-01 00:00:00+00:00,132976
05V,2013-10-01 00:00:00+00:00,145420
10L,2013-10-01 00:00:00+00:00,141514
09F,2013-10-01 00:00:00+00:00,186835
00G,2013-10-01 00:00:00+00:00,158738
01K,2013-10-01 00:00:00+00:00,160869
02M,2013-10-01 00:00:00+00:00,150661
R1D,2013-10-01 00:00:00+00:00,0
RY6,2013-10-01 00:00:00+00:00,1204
13A,2013-10-01 00:00:00+00:00,25
00K,2016-10-01 00:00:00+00:00,295248
03G,2016-10-01 00:00:00+00:00,275116
04C,2016-10-01 00:00:00+00:00,392608
08N,2016-10-01 00:00:00+00:00,305972
07V,2016-10-01 00:00:00+00:00,403100
10X,2016-10-01 00:00:00+00:00,275894
05A,2016-10-01 00:00:00+00:00,496402
06N,2016-10-01 00:00:00+00:00,635938
00P,2016-10-01 00:00:00+00:00,284028
00M,2016-10-01 00:00:00+00:00,294315
99E,2016-10-01 00:00:00+00:00,275453
13P,2016-10-01 00:00:00+00:00,714704
99A,2016-10-01 00:00:00+00:00,514824
99J,2016-10-01 00:00:00+00:00,481446
07N,2016-10-01 00:00:00+00:00,235740
09A,2016-10-01 00:00:00+00:00,209788
99G,2016-10-01 00:00:00+00:00,185948
07T,2016-10-01 00:00:00+00:00,304955
07X,2016-10-01 00:00:00+00:00,327989
07K,2016-10-01 00:00:00+00:00,246895
08P,2016-10-01 00:00:00+00:00,212129
10Q,2016-10-01 00:00:00+00:00,717856
01X,2016-10-01 00:00:00+00:00,195797
00V,2016-10-01 00:00:00+00:00,201046
06L,2016-10-01 00:00:00+00:00,401932
08A,2016-10-01 00:00:00+00:00,285751
05X,2016-10-01 00:00:00+00:00,181520
01G,2016-10-01 00:00:00+00:00,263906
07R,2016-10-01 00:00:00+00:00,266916
01H,2016-10-01 00:00:00+00:00,522121
02T,2016-10-01 00:00:00+00:00,218898
06Y,2016-10-01 00:00:00+00:00,235782
05F,2016-10-01 00:00:00+00:00,185266
02D,2016-10-01 00:00:00+00:00,104298
06A,2016-10-01 00:00:00+00:00,272156
05C,2016-10-01 00:00:00+00:00,316479
08M,2016-10-01 00:00:00+00:00,381187
04X,2016-10-01 00:00:00+00:00,306987
08W,2016-10-01 00:00:00+00:00,303589
99P,2016-10-01 00:00:00+00:00,909320
06K,2016-10-01 00:00:00+00:00,589511
04E,2016-10-01 00:00:00+00:00,190763
06P,2016-10-01 00:00:00+00:00,229450
11M,2016-10-01 00:00:00+00:00,635345
05D,2016-10-01 00:00:00+00:00,139259
02F,2016-10-01 00:00:00+00:00,260274
03A,2016-10-01 00:00:00+00:00,244776
03D,2016-10-01 00:00:00+00:00,143552
10V,2016-10-01 00:00:00+00:00,212932
01C,2016-10-01 00:00:00+00:00,206750
01Y,2016-10-01 00:00:00+00:00,245277
06T,2016-10-01 00:00:00+00:00,343122
10L,2016-10-01 00:00:00+00:00,143023
09W,2016-10-01 00:00:00+00:00,295753
06H,2016-10-01 00:00:00+00:00,937196
07W,2016-10-01 00:00:00+00:00,424791
08G,2016-10-01 00:00:00+00:00,303303
01D,2016-10-01 00:00:00+00:00,228854
00L,2016-10-01 00:00:00+00:00,322944
01V,2016-10-01 00:00:00+00:00,123709
99K,2016-10-01 00:00:00+00:00,168956
09H,2016-10-01 00:00:00+00:00,130632
01F,2016-10-01 00:00:00+00:00,130229
05G,2016-10-01 00:00:00+00:00,216081
04K,2016-10-01 00:00:00+00:00,364404
11E,2016-10-01 00:00:00+00:00,198529
05T,2016-10-01 00:00:00+00:00,304099
13T,2016-10-01 00:00:00+00:00,513335
06F,2016-10-01 00:00:00+00:00,468095
08Y,2016-10-01 00:00:00+00:00,240750
05Q,2016-10-01 00:00:00+00:00,217356
09G,2016-10-01 00:00:00+00:00,507527
00Y,2016-10-01 00:00:00+00:00,250193
00Q,2016-10-01 00:00:00+00:00,172525
09X,2016-10-01 00:00:00+00:00,236596
99M,2016-10-01 00:00:00+00:00,225171
05H,2016-10-01 00:00:00+00:00,187896
00D,2016-10-01 00:00:00+00:00,288491
09N,2016-10-01 00:00:00+00:00,221948
04J,2016-10-01 00:00:00+00:00,291838
05R,2016-10-01 00:00:00+00:00,279502
07G,2016-10-01 00:00:00+00:00,172272
11A,2016-10-01 00:00:00+00:00,554310
02N,2016-10-01 00:00:00+00:00,158457
08D,2016-10-01 00:00:00+00:00,307945
04L,2016-10-01 00:00:00+00:00,150881
06Q,2016-10-01 00:00:00+00:00,385617
03Q,2016-10-01 00:00:00+00:00,350041
11H,2016-10-01 00:00:00+00:00,498579
05N,2016-10-01 00:00:00+00:00,305550
02E,2016-10-01 00:00:00+00:00,215556
03K,2016-10-01 00:00:00+00:00,172256
09D,2016-10-01 00:00:00+00:00,311413
10R,2016-10-01 00:00:00+00:00,222590
07Q,2016-10-01 00:00:00+00:00,343082
04M,2016-10-01 00:00:00+00:00,93701
03N,2016-10-01 00:00:00+00:00,588619
04R,2016-10-01 00:00:00+00:00,546576
02P,2016-10-01 00:00:00+00:00,257018
08E,2016-10-01 00:00:00+00:00,260130
11J,2016-10-01 00:00:00+00:00,789957
05W,2016-10-01 00:00:00+00:00,287146
99N,2016-10-01 00:00:00+00:00,479664
02M,2016-10-01 00:00:00+00:00,151036
05P,2016-10-01 00:00:00+00:00,245441
07P,2016-10-01 00:00:00+00:00,364648
11N,2016-10-01 00:00:00+00:00,563198
02R,2016-10-01 00:00:00+00:00,338969
03F,2016-10-01 00:00:00+00:00,293696
12F,2016-10-01 00:00:00+00:00,334548
10A,2016-10-01 00:00:00+00:00,202429
09Y,2016-10-01 00:00:00+00:00,367856
07M,2016-10-01 00:00:00+00:00,408431
01M,2016-10-01 00:00:00+00:00,208093
03M,2016-10-01 00:00:00+00:00,118927
00W,2016-10-01 00:00:00+00:00,230368
09P,2016-10-01 00:00:00+00:00,187183
02G,2016-10-01 00:00:00+00:00,112386
99D,2016-10-01 00:00:00+00:00,164652
01E,2016-10-01 00:00:00+00:00,211709
06M,2016-10-01 00:00:00+00:00,237472
05J,2016-10-01 00:00:00+00:00,175494
99C,2016-10-01 00:00:00+00:00,217366
10W,2016-10-01 00:00:00+00:00,139894
00T,2016-10-01 00:00:00+00:00,303689
99F,2016-10-01 00:00:00+00:00,184078
07L,2016-10-01 00:00:00+00:00,216647
02H,2016-10-01 00:00:00+00:00,324444
